year,state,forest_cover_percentage,deforestation_rate
2007,Perak,77.3584364284997,0.947152469262736
2008,Perak,76.55976969169484,0.7986667368048548
2009,Perak,75.14989646646995,1.4098732252248807
2010,Perak,73.85393403503403,1.295962431435936
2011,Perak,72.83031500016737,1.0236190348666498
2012,Perak,71.6245917240126,1.2057232761547694
2013,Perak,70.78522889757114,0.8393628264414593
2014,Perak,69.18803888843725,1.5971900091339049
2015,Perak,68.05916474982186,1.1288741386153764
2016,Perak,66.51802152923567,1.541143220586196
2017,Perak,65.09107603139003,1.4269454978456417
2018,Perak,64.01934857563685,1.0717274557531646
2019,Perak,62.973205618068874,1.0461429575679904
2020,Perak,62.24617547618251,0.7270301418863666
2021,Perak,61.35363515070943,0.8925403254730742
2022,Perak,60.752710283055414,0.6009248676540211
2023,Perak,59.94959614750061,0.8031141355548009
2001,Perak,76.01986504774976,0.6796868648708102
2002,Perak,75.15042250288124,0.8694425448685148
2003,Perak,74.76555513578913,0.38486736709211855
2004,Perak,74.13545915805481,0.6300959777343134
2005,Perak,73.27290290802493,0.8625562500298883
2006,Perak,72.73213747722501,0.54076543079991
2007,Perak,71.84198822634869,0.8901492508763289
2008,Perak,71.07866157208372,0.7633266542649597
2009,Perak,69.72588720822912,1.3527743638546035
2010,Perak,68.46741682647016,1.2584703817589702
2011,Perak,67.46713467966774,1.000282146802416
2012,Perak,66.309137252464,1.1579974272037339
2013,Perak,65.52338231848157,0.7857549339824305
2014,Perak,64.04918918660424,1.4741931318773283
2015,Perak,62.99706854254439,1.0521206440598534
2016,Perak,61.607519451391845,1.3895490911525457
2017,Perak,60.32198210519771,1.2855373461941266
2018,Perak,59.371577774483406,0.9504043307143096
2019,Perak,58.456083132881574,0.9154946416018286
2020,Perak,57.82665665603436,0.6294264768472246
2021,Perak,57.0482662318099,0.7783904242244549
2022,Perak,56.5401150585096,0.5081511733003047
2023,Perak,55.881087078154664,0.6590279803549312
2001,Perlis,99.63691119503576,0.36308880496423757
2002,Perlis,99.40011414831996,0.2367970467158071
2003,Perlis,99.32725351856124,0.07286062975870988
2004,Perlis,99.1791035713852,0.1481499471760434
2005,Perlis,98.8815893332038,0.29751423818139866
2006,Perlis,98.77351273239505,0.10807660080875299
2007,Perlis,98.66300744392767,0.11050528846737666
2008,Perlis,98.51971487206887,0.1432925718587961
2009,Perlis,98.18334163134949,0.3363732407193773
2010,Perlis,97.97083146121993,0.2125101701295705
2011,Perlis,97.48387958566589,0.48695187555404434
2012,Perlis,96.67634093917353,0.8075386464923678
2013,Perlis,96.0983132764211,0.5780276627524317
2014,Perlis,95.07219274065258,1.0261205357684975
2015,Perlis,94.67510230846761,0.3970904321849688
2016,Perlis,93.61376580164908,1.0613365068185407
2017,Perlis,92.84751484535332,0.7662509562957656
2018,Perlis,92.301060122163,0.5464547231903241
2019,Perlis,90.80620286828012,1.4948572538828644
2020,Perlis,89.75700979975471,1.0491930685254223
2021,Perlis,89.40849312074221,0.3485166790124956
2022,Perlis,88.89725436860193,0.511238752140281
2023,Perlis,87.57240525082271,1.324849117779208
2001,Perlis,35.26940217853283,0.324229802426259
2002,Perlis,35.05203463308601,0.21736754544681783
2003,Perlis,34.98281703481524,0.0692175982707744
2004,Perlis,34.84438183827369,0.1384351965415488
2005,Perlis,34.56508275753197,0.2792990807417212
2006,Perlis,34.46672090735771,0.09836185017425833
2007,Perlis,34.36228733803689,0.10443356932081749
2008,Perlis,34.22506648532465,0.13722085271223694
2009,Perlis,33.91905184033807,0.3060146449865815
2010,Perlis,33.71018470169644,0.20886713864163498
2011,Perlis,33.226875857630326,0.48330884406610886
2012,Perlis,32.45091015070007,0.7759657069302602
2013,Perlis,31.984602120244325,0.4663080304557432
2014,Perlis,31.328856452415938,0.655745667828389
2015,Perlis,31.003412306160367,0.3254441462555708
2016,Perlis,30.11086959161617,0.892542714544196
2017,Perlis,29.418693608908423,0.6921759827077439
2018,Perlis,28.926884358037135,0.4918092508712917
2019,Perlis,27.514602484547474,1.4122818734896598
2020,Perlis,26.631774520637773,0.8828279639097014
2021,Perlis,26.354904127554672,0.2768703930830976
2022,Perlis,26.115678393180247,0.2392257343744308
2023,Perlis,25.82666456180403,0.28901383137621584
2001,Perlis,34.46793525118702,0.3205867709383235
2002,Perlis,34.25421073722814,0.2137245139588823
2003,Perlis,34.18620748278667,0.06800325444146256
2004,Perlis,34.04898663007444,0.13722085271223694
2005,Perlis,33.77211623699134,0.2768703930830976
2006,Perlis,33.67375438681709,0.09836185017425833
2007,Perlis,33.57053516132558,0.10321922549150567
2008,Perlis,33.43574299627197,0.13479216505361327
2009,Perlis,33.13337138277332,0.302371613498646
2010,Perlis,32.92571858796099,0.20765279481232318
2011,Perlis,32.442409743894885,0.48330884406610886
2012,Perlis,31.667658380793938,0.7747513631009484
2013,Perlis,31.206207725655442,0.4614506551384959
2014,Perlis,30.56260549612017,0.6436022295352706
2015,Perlis,30.240804381352536,0.3218011147676353
2016,Perlis,29.35554772978421,0.885256651568325
2017,Perlis,28.66822912239371,0.6873186073904965
2018,Perlis,28.18127724683967,0.48695187555404434
2019,Perlis,26.775067092496567,1.4062101543431007
2020,Perlis,25.899525191562738,0.8755419009338304
2021,Perlis,25.626297829967577,0.27322736159516203
2022,Perlis,25.389500783251766,0.2367970467158071
2023,Perlis,25.108987358680736,0.28051342457103307
2001,Perlis,34.05748703687962,0.31815808327969985
2002,Perlis,33.84619121057936,0.21129582630025867
2003,Perlis,33.7781879561379,0.06800325444146256
2004,Perlis,33.64096710342566,0.13722085271223694
2005,Perlis,33.367739741830505,0.27322736159516203
2006,Perlis,33.27059223548556,0.09714750634494651
2007,Perlis,33.16858735382336,0.10200488166219385
2008,Perlis,33.035009532599055,0.13357782122430145
2009,Perlis,32.736280950588345,0.2987285820107105
2010,Perlis,32.528628155776026,0.20765279481232318
2011,Perlis,32.04653365553923,0.48209450023679706
2012,Perlis,31.27178229243828,0.7747513631009484
2013,Perlis,30.811545981129097,0.4602363113091841
2014,Perlis,30.176444158399008,0.6351018227300878
2015,Perlis,29.85707173129,0.31937242710901165
2016,Perlis,28.976672455038923,0.8803992762510777
2017,Perlis,28.292996879136357,0.683675575902561
2018,Perlis,27.808473691240938,0.48452318789542076
2019,Perlis,26.40469222455646,1.4037814666844772
2020,Perlis,25.534007698939874,0.8706845256165832
2021,Perlis,25.26320902500334,0.2707986739365384
2022,Perlis,25.02762632211684,0.2355827028864953
2023,Perlis,24.75318461669237,0.2744417054244739
2001,Perlis,33.73932895359992,0.31572939562107616
2002,Perlis,33.528033127299665,0.21129582630025867
2003,Perlis,33.46124421668751,0.06678891061215073
2004,Perlis,33.32523770780459,0.13600650888292512
2005,Perlis,33.05322469003873,0.27201301776585024
2006,Perlis,32.95607718369379,0.09714750634494651
2007,Perlis,32.85528664586091,0.100790537832882
2008,Perlis,32.72170882463661,0.13357782122430145
2009,Perlis,32.42540893028452,0.2962998943520868
2010,Perlis,32.21897047930151,0.20643845098301133
2011,Perlis,31.73687597906471,0.48209450023679706
2012,Perlis,30.962124615963766,0.7747513631009484
2013,Perlis,30.503102648483893,0.45902196747987223
2014,Perlis,29.87285820107105,0.6302444474128405
2015,Perlis,29.55470011779135,0.31815808327969985
2016,Perlis,28.677943873028212,0.8767562447631423
2017,Perlis,27.99548264095496,0.6824612320732493
2018,Perlis,27.51217379688885,0.48330884406610886
2019,Perlis,26.10839233020437,1.4037814666844772
2020,Perlis,25.240136492246414,0.8682558379579594
2021,Perlis,24.9717665059685,0.26836998627791475
2022,Perlis,24.737398146911318,0.23436835905718345
2023,Perlis,24.464170785316156,0.27322736159516203
2001,Perlis,32.91964686881443,0.3133007079624525
2002,Perlis,32.709565386343485,0.21008148247094682
2003,Perlis,32.64277647573134,0.06678891061215073
2004,Perlis,32.50676996684842,0.13600650888292512
2005,Perlis,32.23597129291188,0.2707986739365384
2006,Perlis,32.13882378656693,0.09714750634494651
2007,Perlis,32.03803324873405,0.100790537832882
2008,Perlis,31.904455427509742,0.13357782122430145
2009,Perlis,31.610584220816285,0.29387120669346317
2010,Perlis,31.40414576983327,0.20643845098301133
2011,Perlis,30.923265613425787,0.48088015640748527
2012,Perlis,30.14972859415415,0.7735370192716365
2013,Perlis,29.696778345820835,0.4529502483333131
2014,Perlis,29.078677336701116,0.6181010091197221
2015,Perlis,28.765376628738657,0.3133007079624525
2016,Perlis,27.8971207907807,0.8682558379579594
2017,Perlis,27.221945621683325,0.6751751690973782
2018,Perlis,26.74349415293446,0.4784514687488616
2019,Perlis,25.345784405396543,1.3977097475379179
2020,Perlis,24.490886349561013,0.8548980558355292
2021,Perlis,24.227373738600345,0.2635126109606674
2022,Perlis,23.9966484110311,0.23072532756924796
2023,Perlis,23.73192145624112,0.2647269547899792
2001,Perlis,30.82004638793428,0.2647269547899792
2002,Perlis,30.642752188854754,0.17729419907952737
2003,Perlis,30.57960630973054,0.06314587912421524
2004,Perlis,30.458171926799356,0.12143438293118314
2005,Perlis,30.211660129449054,0.24651179735030176
2006,Perlis,30.12301302990929,0.08864709953976369
2007,Perlis,30.029508555052274,0.09350447485701101
2008,Perlis,29.90564548446247,0.12386307058980679
2009,Perlis,29.64334721733112,0.26229826713135557
2010,Perlis,29.439337454006726,0.2040097633243877
2011,Perlis,28.962100329087175,0.47723712491954967
2012,Perlis,28.19220634130348,0.7698939877837011
2013,Perlis,27.75139953126328,0.44080681004019473
2014,Perlis,27.174586212340163,0.5768133189231199
2015,Perlis,26.875857630329453,0.2987285820107105
2016,Perlis,26.036746044274977,0.8391115860544754
2017,Perlis,25.38100037644659,0.655745667828389
2018,Perlis,24.9207640651374,0.4602363113091841
2019,Perlis,23.54005513120985,1.3807089339275522
2020,Perlis,22.713086983448495,0.8269681477613571
2021,Perlis,22.46536084226888,0.24772614117961358
2022,Perlis,22.247993296822063,0.21736754544681783
2023,Perlis,22.00633887478901,0.24165442203305443
2001,Perlis,23.99057669188454,0.12629175824843047
2002,Perlis,23.897072217027528,0.09350447485701101
2003,Perlis,23.853355839172302,0.04371637785522593
2004,Perlis,23.77199480260841,0.0813610365638927
2005,Perlis,23.623844855432367,0.1481499471760434
2006,Perlis,23.55948463247884,0.06436022295352706
2007,Perlis,23.490267034208063,0.0692175982707744
2008,Perlis,23.41254902913211,0.0777180050759572
2009,Perlis,23.25225564366295,0.16029338546916175
2010,Perlis,23.090747914364474,0.16150772929847357
2011,Perlis,22.700943545155376,0.3898043692090979
2012,Perlis,22.01969665691144,0.6812468882439373
2013,Perlis,21.686966447679996,0.33273020923144175
2014,Perlis,21.30566248527608,0.38130396240391506
2015,Perlis,21.100438378122384,0.2052241071536995
2016,Perlis,20.48962343197853,0.6108149461438511
2017,Perlis,20.025744089181412,0.4638793427971195
2018,Perlis,19.69179953612066,0.3339445530607536
2019,Perlis,18.54545896125029,1.1463405748703688
2020,Perlis,17.939501390423686,0.6059575708266038
2021,Perlis,17.779208004954523,0.16029338546916175
2022,Perlis,17.64441583990091,0.13479216505361327
2023,Perlis,17.51326670633523,0.13114913356567778
2001,Pulau Pinang,99.87123894643162,0.12876105356838538
2002,Pulau Pinang,99.44897843252353,0.42226051390808733
2003,Pulau Pinang,99.25867716952908,0.19030126299445194
2004,Pulau Pinang,98.85345855976975,0.40521860975933044
2005,Pulau Pinang,98.35450947719225,0.49894908257749326
2006,Pulau Pinang,97.78076537085077,0.5737441063414819
2007,Pulau Pinang,97.45980950938251,0.3209558614682547
2008,Pulau Pinang,97.13506655810342,0.3247429512790896
2009,Pulau Pinang,96.44581621253148,0.6892503455719452
2010,Pulau Pinang,95.54354206510007,0.9022741474314063
2011,Pulau Pinang,94.98778663536007,0.5557554297400162
2012,Pulau Pinang,94.3070572418625,0.6807293934975668
2013,Pulau Pinang,93.90751926681942,0.39953797504307814
2014,Pulau Pinang,92.93423718543485,0.97328208138456
2015,Pulau Pinang,92.37374789343129,0.5604892920035598
2016,Pulau Pinang,91.5386945901422,0.8350533032890874
2017,Pulau Pinang,90.79831853212399,0.7403760580182159
2018,Pulau Pinang,90.24256310238398,0.5557554297400162
2019,Pulau Pinang,89.6792334930223,0.563329609361686
2020,Pulau Pinang,89.15093446441082,0.5282990286114635
2021,Pulau Pinang,88.5610952263733,0.58983923803753
2022,Pulau Pinang,88.17954592793168,0.38154929844161256
2023,Pulau Pinang,87.08697051750582,1.0925754104258583
2001,Pulau Pinang,47.01482645660942,0.12686750866296795
2002,Pulau Pinang,46.59635303251217,0.41847342409725247
2003,Pulau Pinang,46.40983885932855,0.18651417318361704
2004,Pulau Pinang,46.01030088428547,0.39953797504307814
2005,Pulau Pinang,45.51892598132965,0.49137490295582364
2006,Pulau Pinang,44.949915737251715,0.5690102440779383
2007,Pulau Pinang,44.63085342068887,0.3190623165628373
2008,Pulau Pinang,44.3080040143152,0.32284940637367215
2009,Pulau Pinang,43.62443430345951,0.6835697108556928
2010,Pulau Pinang,42.72784079074435,0.8965935127151541
2011,Pulau Pinang,42.17776599572059,0.550074795023764
2012,Pulau Pinang,41.53017363806782,0.6475923576527617
2013,Pulau Pinang,41.18460169282915,0.34557194523868134
2014,Pulau Pinang,40.36753706614152,0.8170646266876219
2015,Pulau Pinang,39.88373634280737,0.4838007233341539
2016,Pulau Pinang,39.17081668591771,0.7129196568896631
2017,Pulau Pinang,38.544053322224535,0.62676336369317
2018,Pulau Pinang,38.094336407187896,0.44971691503664013
2019,Pulau Pinang,37.63704531252959,0.4572910946583098
2020,Pulau Pinang,37.195849349567325,0.4411959629622616
2021,Pulau Pinang,36.71962280585484,0.47622654371248413
2022,Pulau Pinang,36.43843138740035,0.28119141845448864
2023,Pulau Pinang,35.561720096192076,0.8767112912082711
2001,Pulau Pinang,46.05290564465736,0.12686750866296795
2002,Pulau Pinang,45.63632576546553,0.41657987919183503
2003,Pulau Pinang,45.45075836473462,0.18556740073090833
2004,Pulau Pinang,45.05311393459696,0.3976444301376607
2005,Pulau Pinang,44.56363257654655,0.4894813580504062
2006,Pulau Pinang,43.99556910492132,0.5680634716252295
2007,Pulau Pinang,43.677453560811195,0.3181155441101286
2008,Pulau Pinang,43.35555092689023,0.3219026339209634
2009,Pulau Pinang,42.672927988487245,0.6826229384029843
2010,Pulau Pinang,41.7772812482248,0.8956467402624454
2011,Pulau Pinang,41.227206453201035,0.550074795023764
2012,Pulau Pinang,40.584347957811815,0.6428584953892181
2013,Pulau Pinang,40.24161632993126,0.34273162788055517
2014,Pulau Pinang,39.43591297267615,0.8057033572551173
2015,Pulau Pinang,38.95779288405824,0.47812008861790156
2016,Pulau Pinang,38.25339417924296,0.7043987048152847
2017,Pulau Pinang,37.632311450266045,0.6210827289769177
2018,Pulau Pinang,37.188275169945655,0.44403628032038783
2019,Pulau Pinang,36.736664710003595,0.45161045994205756
2020,Pulau Pinang,36.30020260930488,0.43646210069871805
2021,Pulau Pinang,35.82965670030865,0.47054590899623183
2022,Pulau Pinang,35.55414591657041,0.27551078373823634
2023,Pulau Pinang,34.68690234988922,0.867243566681184
2001,Pulau Pinang,45.53691465793111,0.12592073621025923
2002,Pulau Pinang,45.12128155119199,0.4156331067391263
2003,Pulau Pinang,44.93666092291379,0.1846206282781996
2004,Pulau Pinang,44.539963265228835,0.396697657684952
2005,Pulau Pinang,44.05142867963114,0.4885345855976974
2006,Pulau Pinang,43.48431198045862,0.5671166991725209
2007,Pulau Pinang,43.16714320880119,0.31716877165741986
2008,Pulau Pinang,42.84618734733294,0.3209558614682547
2009,Pulau Pinang,42.16451118138267,0.6816761659502756
2010,Pulau Pinang,41.26886444112022,0.8956467402624454
2011,Pulau Pinang,40.71973641854917,0.5491280225710553
2012,Pulau Pinang,40.07877146806537,0.6409649504838008
2013,Pulau Pinang,39.73793338509023,0.3408380829751378
2014,Pulau Pinang,38.93791066255136,0.8000227225388651
2015,Pulau Pinang,38.463577663744296,0.4743329988070667
2016,Pulau Pinang,37.763912821192555,0.6996648425517411
2017,Pulau Pinang,37.14661718202647,0.6172956391660828
2018,Pulau Pinang,36.70636799151692,0.44024919050955297
2019,Pulau Pinang,36.2594913938384,0.44687659767851395
2020,Pulau Pinang,35.82586961049781,0.433621783340592
2021,Pulau Pinang,35.360057563765125,0.4658120467326883
2022,Pulau Pinang,35.08738709738501,0.2726704663801102
2023,Pulau Pinang,34.2277177103255,0.8596693870595142
2001,Pulau Pinang,45.10518641949594,0.12592073621025923
2002,Pulau Pinang,44.69050008520952,0.4146863342864176
2003,Pulau Pinang,44.50587945693132,0.1846206282781996
2004,Pulau Pinang,44.11012857169908,0.3957508852322432
2005,Pulau Pinang,43.62159398610138,0.4885345855976974
2006,Pulau Pinang,43.05542405938157,0.5661699267198121
2007,Pulau Pinang,42.738255287724144,0.31716877165741986
2008,Pulau Pinang,42.4182461987086,0.32000908901554603
2009,Pulau Pinang,41.73751680521104,0.6807293934975668
2010,Pulau Pinang,40.842816837401294,0.8946999678097365
2011,Pulau Pinang,40.29368881483024,0.5491280225710553
2012,Pulau Pinang,39.653670636799156,0.6400181780310921
2013,Pulau Pinang,39.31377932627672,0.33989131052242905
2014,Pulau Pinang,38.5184904660014,0.7952888602753214
2015,Pulau Pinang,38.04605101209975,0.47243945390164926
2016,Pulau Pinang,37.34922648690614,0.6968245251936149
2017,Pulau Pinang,36.73571793755089,0.6135085493552479
2018,Pulau Pinang,36.297362291946754,0.43835564560413554
2019,Pulau Pinang,35.853326011626365,0.44403628032038783
2020,Pulau Pinang,35.421597773191195,0.43172823843517455
2021,Pulau Pinang,34.95862604381663,0.4629717293745621
2022,Pulau Pinang,34.68784912234194,0.2707769214746928
2023,Pulau Pinang,33.831966825093254,0.8558822972486793
2001,Pulau Pinang,44.06657703887448,0.12592073621025923
2002,Pulau Pinang,43.65283747704077,0.41373956183370886
2003,Pulau Pinang,43.46821684876257,0.1846206282781996
2004,Pulau Pinang,43.073412735983034,0.3948041127795346
2005,Pulau Pinang,42.58582492283804,0.4875878131449888
2006,Pulau Pinang,42.019654996118234,0.5661699267198121
2007,Pulau Pinang,41.70248622446081,0.31716877165741986
2008,Pulau Pinang,41.382477135445264,0.32000908901554603
2009,Pulau Pinang,40.70269451440041,0.6797826210448581
2010,Pulau Pinang,39.80799454659068,0.8946999678097365
2011,Pulau Pinang,39.258866524019616,0.5491280225710553
2012,Pulau Pinang,38.62263543579936,0.6362310882202572
2013,Pulau Pinang,38.28653121508776,0.3361042207115942
2014,Pulau Pinang,37.50355039669766,0.782980818390108
2015,Pulau Pinang,37.03773834996497,0.4658120467326883
2016,Pulau Pinang,36.35038154929845,0.6873568006665278
2017,Pulau Pinang,35.74350040711216,0.606881142186287
2018,Pulau Pinang,35.310825396224274,0.4326750108878832
2019,Pulau Pinang,34.87246975062014,0.43835564560413554
2020,Pulau Pinang,34.44642214690121,0.4260476037189222
2021,Pulau Pinang,33.991024597148325,0.45539754975289237
2022,Pulau Pinang,33.72592831038988,0.2650962867584405
2023,Pulau Pinang,32.878566965215576,0.847361345174301
2001,Pulau Pinang,40.74056541250876,0.12308041885213308
2002,Pulau Pinang,40.33724034765485,0.403325064853913
2003,Pulau Pinang,40.160193898998315,0.17704644865652988
2004,Pulau Pinang,39.7786446005567,0.38154929844161256
2005,Pulau Pinang,39.303364829296925,0.4752797712597755
2006,Pulau Pinang,38.74476908219878,0.5585957470981424
2007,Pulau Pinang,38.43422771771032,0.31054136448845887
2008,Pulau Pinang,38.12084603586374,0.313381681846585
2009,Pulau Pinang,37.45337145670409,0.6674745791596447
2010,Pulau Pinang,36.56908598587415,0.8842854708299408
2011,Pulau Pinang,36.02563859801935,0.543447387854803
2012,Pulau Pinang,35.411183276211396,0.6144553218079567
2013,Pulau Pinang,35.08738709738501,0.32379617882638084
2014,Pulau Pinang,34.34890458427222,0.7384825131127984
2015,Pulau Pinang,33.908655393762665,0.44024919050955297
2016,Pulau Pinang,33.25632917384635,0.6523262199163053
2017,Pulau Pinang,32.67879797769404,0.5775311961523167
2018,Pulau Pinang,32.271685823029294,0.40711215466474787
2019,Pulau Pinang,31.859839806101004,0.4118460169282915
2020,Pulau Pinang,31.45462119634167,0.40521860975933044
2021,Pulau Pinang,31.02857359262275,0.4260476037189222
2022,Pulau Pinang,30.78335952737119,0.24521406525155742
2023,Pulau Pinang,29.98239003237962,0.8009694949915738
2001,Pulau Pinang,31.075912215258185,0.10603851470337619
2002,Pulau Pinang,30.740754766999302,0.3351574482588855
2003,Pulau Pinang,30.596845354187575,0.14390941281172484
2004,Pulau Pinang,30.29009107950995,0.30675427467762395
2005,Pulau Pinang,29.893393421825,0.396697657684952
2006,Pulau Pinang,29.384976614720422,0.5084168071045805
2007,Pulau Pinang,29.115146465698434,0.26983014902198404
2008,Pulau Pinang,28.853837268750826,0.26130919694760557
2009,Pulau Pinang,28.26494480316601,0.5888924655848213
2010,Pulau Pinang,27.445986631572968,0.8189581715930393
2011,Pulau Pinang,26.951771411259017,0.49421522031394977
2012,Pulau Pinang,26.424419155100264,0.5273522561587548
2013,Pulau Pinang,26.155535778530986,0.26888337656927536
2014,Pulau Pinang,25.596940031432847,0.5585957470981424
2015,Pulau Pinang,25.255155176005,0.3417848554278464
2016,Pulau Pinang,24.772301225123552,0.4828539508814451
2017,Pulau Pinang,24.328264944803166,0.44403628032038783
2018,Pulau Pinang,24.012989718051163,0.3152752267520024
2019,Pulau Pinang,23.707182215826247,0.30580750222491526
2020,Pulau Pinang,23.392853761526954,0.31432845429929374
2021,Pulau Pinang,23.06621726534245,0.326636496184507
2022,Pulau Pinang,22.883490181969666,0.18272708337278218
2023,Pulau Pinang,22.251046183560245,0.6324439984094223
2001,Putrajaya,98.9794265349101,1.0205734650899076
2002,Putrajaya,98.10464927911873,0.8747772557913494
2003,Putrajaya,97.69965980884497,0.4049894702737729
2004,Putrajaya,96.82488255305363,0.8747772557913494
2005,Putrajaya,96.3064960311032,0.5183865219504292
2006,Putrajaya,96.22549813704843,0.08099789405475458
2007,Putrajaya,95.72331119390896,0.5021869431394783
2008,Putrajaya,95.59371456342134,0.1295966304876073
2009,Putrajaya,94.73513688644096,0.8585776769803984
2010,Putrajaya,94.0223554187591,0.7127814676818403
2011,Putrajaya,93.69836384254009,0.3239915762190183
2012,Putrajaya,93.48776931799773,0.2105945245423619
2013,Putrajaya,93.35817268751012,0.1295966304876073
2014,Putrajaya,92.56439332577354,0.7937793617365949
2015,Putrajaya,91.91641017333549,0.6479831524380366
2016,Putrajaya,90.52324639559372,1.3931637777417787
2017,Putrajaya,89.3730763000162,1.150170095577515
2018,Putrajaya,88.25530536206058,1.1177709379556133
2019,Putrajaya,87.08893568767212,1.1663696743884657
2020,Putrajaya,86.40855337761218,0.6803823100599384
2021,Putrajaya,85.53377612182084,0.8747772557913494
2022,Putrajaya,85.08018791511421,0.4535882067066256
2023,Putrajaya,84.43220476267616,0.6479831524380366
2001,Putrajaya,26.858901668556616,1.0043738862789566
2002,Putrajaya,26.04892272800907,0.8099789405475458
2003,Putrajaya,25.66013283654625,0.388789891462822
2004,Putrajaya,24.817754738376802,0.8423780981694476
2005,Putrajaya,24.299368216426373,0.5183865219504292
2006,Putrajaya,24.21837032237162,0.08099789405475458
2007,Putrajaya,23.73238295804309,0.48598736432852746
2008,Putrajaya,23.618985906366436,0.1133970516766564
2009,Putrajaya,22.776607808196985,0.8423780981694476
2010,Putrajaya,22.063826340515146,0.7127814676818403
2011,Putrajaya,21.739834764296127,0.3239915762190183
2012,Putrajaya,21.529240239753765,0.2105945245423619
2013,Putrajaya,21.415843188077112,0.1133970516766564
2014,Putrajaya,20.994654138992384,0.4211890490847238
2015,Putrajaya,20.557265511096713,0.4373886278956747
2016,Putrajaya,19.61768994006156,0.9395755710351531
2017,Putrajaya,18.840110157135914,0.777579782925644
2018,Putrajaya,18.143528268265026,0.6965818888708893
2019,Putrajaya,17.236351854851776,0.9071764134132512
2020,Putrajaya,16.831362384578,0.4049894702737729
2021,Putrajaya,16.296776283816623,0.5345861007613802
2022,Putrajaya,16.037583022841407,0.2591932609752146
2023,Putrajaya,15.664992710189535,0.37259031265187104
2001,Putrajaya,26.065122306820022,0.9881743074680059
2002,Putrajaya,25.255143366272474,0.8099789405475458
2003,Putrajaya,24.866353474809657,0.388789891462822
2004,Putrajaya,24.040174955451157,0.8261785193584966
2005,Putrajaya,23.521788433500728,0.5183865219504292
2006,Putrajaya,23.440790539445974,0.08099789405475458
2007,Putrajaya,22.954803175117448,0.48598736432852746
2008,Putrajaya,22.84140612344079,0.1133970516766564
2009,Putrajaya,21.999028025271343,0.8423780981694476
2010,Putrajaya,21.286246557589504,0.7127814676818403
2011,Putrajaya,20.962254981370485,0.3239915762190183
2012,Putrajaya,20.751660456828123,0.2105945245423619
2013,Putrajaya,20.638263405151466,0.1133970516766564
2014,Putrajaya,20.233273934877694,0.4049894702737729
2015,Putrajaya,19.79588530698202,0.4373886278956747
2016,Putrajaya,18.872509314757817,0.9233759922242022
2017,Putrajaya,18.09492953183217,0.777579782925644
2018,Putrajaya,17.414547221772235,0.6803823100599384
2019,Putrajaya,16.50737080835898,0.9071764134132512
2020,Putrajaya,16.10238133808521,0.4049894702737729
2021,Putrajaya,15.58399481613478,0.5183865219504292
2022,Putrajaya,15.324801555159565,0.2591932609752146
2023,Putrajaya,14.952211242507696,0.37259031265187104
2001,Putrajaya,25.643933257735295,0.9881743074680059
2002,Putrajaya,24.8501538959987,0.7937793617365949
2003,Putrajaya,24.46136400453588,0.388789891462822
2004,Putrajaya,23.635185485177384,0.8261785193584966
2005,Putrajaya,23.116798963226955,0.5183865219504292
2006,Putrajaya,23.0358010691722,0.08099789405475458
2007,Putrajaya,22.549813704843675,0.48598736432852746
2008,Putrajaya,22.43641665316702,0.1133970516766564
2009,Putrajaya,21.594038554997567,0.8423780981694476
2010,Putrajaya,20.88125708731573,0.7127814676818403
2011,Putrajaya,20.557265511096713,0.3239915762190183
2012,Putrajaya,20.34667098655435,0.2105945245423619
2013,Putrajaya,20.233273934877694,0.1133970516766564
2014,Putrajaya,19.84448404341487,0.388789891462822
2015,Putrajaya,19.407095415519198,0.4373886278956747
2016,Putrajaya,18.499919002105944,0.9071764134132512
2017,Putrajaya,17.73853879799125,0.761380204114693
2018,Putrajaya,17.058156487931313,0.6803823100599384
2019,Putrajaya,16.150980074518063,0.9071764134132512
2020,Putrajaya,15.74599060424429,0.4049894702737729
2021,Putrajaya,15.22760408229386,0.5183865219504292
2022,Putrajaya,14.984610400129597,0.24299368216426373
2023,Putrajaya,14.612020087477726,0.37259031265187104
2001,Putrajaya,25.222744208650578,0.9881743074680059
2002,Putrajaya,24.42896484691398,0.7937793617365949
2003,Putrajaya,24.040174955451157,0.388789891462822
2004,Putrajaya,23.213996436092664,0.8261785193584966
2005,Putrajaya,22.69560991414223,0.5183865219504292
2006,Putrajaya,22.614612020087478,0.08099789405475458
2007,Putrajaya,22.128624655758948,0.48598736432852746
2008,Putrajaya,22.015227604082295,0.1133970516766564
2009,Putrajaya,21.189049084723795,0.8261785193584966
2010,Putrajaya,20.47626761704196,0.7127814676818403
2011,Putrajaya,20.15227604082294,0.3239915762190183
2012,Putrajaya,19.94168151628058,0.2105945245423619
2013,Putrajaya,19.82828446460392,0.1133970516766564
2014,Putrajaya,19.439494573141097,0.388789891462822
2015,Putrajaya,19.018305524056377,0.4211890490847238
2016,Putrajaya,18.111129110643123,0.9071764134132512
2017,Putrajaya,17.349748906528433,0.761380204114693
2018,Putrajaya,16.685566175279444,0.6641827312489875
2019,Putrajaya,15.794589340677142,0.8909768346023004
2020,Putrajaya,15.38959987040337,0.4049894702737729
2021,Putrajaya,14.871213348452942,0.5183865219504292
2022,Putrajaya,14.628219666288677,0.24299368216426373
2023,Putrajaya,14.255629353636806,0.37259031265187104
2001,Putrajaya,24.65575895026729,0.9881743074680059
