YEAR,STATE,forest_cover_percentage,deforestation_rate,flood_occurrences,TOTAL_RAINFALL,ANNUAL RAINFALL,has_flood_data
2004.0,Sarawak,90.24628126477992,0.8757430099409954,1.0,3227.186,3227.1806666666666,True
2004.0,Sarawak,86.70116712690168,0.8444494527060565,1.0,3227.186,3227.1806666666666,True
2005.0,Sarawak,96.07674595471804,0.9914580867067408,1.0,2950.9573333333333,2950.9559999999997,True
2005.0,Sarawak,90.8461417604605,0.987087974558031,1.0,2950.9573333333333,2950.9559999999997,True
2005.0,Sarawak,90.62338720849596,0.986522525666331,1.0,2950.9573333333333,2950.9559999999997,True
2005.0,Sarawak,90.47334130616272,0.9860055438224912,1.0,2950.9573333333333,2950.9559999999997,True
2005.0,Sarawak,90.36433083768426,0.985682430170091,1.0,2950.9573333333333,2950.9559999999997,True
2005.0,Sarawak,90.17895245746108,0.9852785381045912,1.0,2950.9573333333333,2950.9559999999997,True
2005.0,Sarawak,89.26603522181146,0.9802460429684612,1.0,2950.9573333333333,2950.9559999999997,True
2005.0,Sarawak,85.7499932348079,0.9511738920937725,1.0,2950.9573333333333,2950.9559999999997,True
2006.0,Sarawak,95.15048412522432,0.9262618294937334,2.0,3101.11,3101.1133333333332,True
2006.0,Sarawak,89.92266678621871,0.9234749742417836,2.0,3101.11,3101.1133333333332,True
2006.0,Sarawak,89.70029997063705,0.9230872378589036,2.0,3101.11,3101.1133333333332,True
2006.0,Sarawak,89.55066603821061,0.9226752679520936,2.0,3101.11,3101.1133333333332,True
2006.0,Sarawak,89.44183328224099,0.9224975554432736,2.0,3101.11,3101.1133333333332,True
2006.0,Sarawak,89.25668108157448,0.9222713758865936,2.0,3101.11,3101.1133333333332,True
2006.0,Sarawak,88.34701113813149,0.9190240836799738,2.0,3101.11,3101.1133333333332,True
2006.0,Sarawak,84.85212501751882,0.8978682172890846,2.0,3101.11,3101.1133333333332,True
2007.0,Sarawak,93.72791164780288,1.422572477421424,6.0,3663.442666666667,3663.448,True
